Local_Time,Real Data,AR,LSTM univariado,LSTM multivariado
2016-10-26 08:00:00,1.9,1.5456448,1.2992070615291595,1.819355383515358
2016-10-26 09:00:00,1.8,2.304809899999999,1.9922684133052826,2.652194023132324
2016-10-26 10:00:00,2.0,2.4112316999999996,2.0803245306015015,2.3115545511245728
2016-10-26 11:00:00,0.4,2.7510796000000006,2.49489426612854,1.7950367331504822
2016-10-26 12:00:00,5.7,1.7235578999999999,2.1512796878814697,5.316937029361725
2016-10-26 13:00:00,5.8,5.944674699999998,6.111229777336121,7.084713399410248
2016-10-26 14:00:00,4.9,5.9951566000000005,5.828055024147034,6.615247428417206
2016-10-26 15:00:00,6.3,5.301469900000001,4.912578999996185,5.756712019443512
2016-10-26 16:00:00,7.0,6.190341300000001,5.937610387802124,6.224451184272766
2016-10-26 17:00:00,7.3,6.378337999999998,6.207356929779053,6.190618336200714
2016-10-26 18:00:00,6.1,6.3157111000000015,6.228893995285034,5.757114887237549
2016-10-26 19:00:00,5.1,5.3118986,5.07416707277298,4.638354241847992
2016-10-26 20:00:00,4.4,4.5229775,4.342086285352707,4.174782156944275
2016-10-26 21:00:00,4.2,3.9936339000000016,3.7593852281570435,3.686836302280426
2016-10-26 22:00:00,4.0,3.6974691999999996,3.35547137260437,3.508405029773712
2016-10-26 23:00:00,2.0,3.379462000000001,3.130932927131653,3.3002087473869324
2016-10-27 00:00:00,1.2,1.5915094999999995,1.6047735661268234,1.4228099584579468
2016-10-27 01:00:00,1.0,0.8966912999999996,0.8963949903845787,0.7810587286949158
2016-10-27 02:00:00,0.4,0.6444960000000002,0.8256484419107437,0.6043531894683838
2016-10-27 03:00:00,0.1,0.30765110000000007,0.48093878477811813,0.29194892942905426
2016-10-27 04:00:00,0.2,0.17448019999999995,0.29197675734758377,0.3739987760782242
2016-10-27 05:00:00,0.4,0.3292634000000002,0.3137528747320175,0.3120526224374771
2016-10-27 06:00:00,0.1,0.6680425000000001,0.455607533454895,0.4545118510723114
2016-10-27 07:00:00,0.3,0.6142021000000001,0.23361363261938095,0.40515679121017456
2016-10-27 08:00:00,1.0,0.7568391000000001,0.5511526465415955,1.5012924671173096
2016-10-27 09:00:00,2.1,1.5188022000000003,1.3156219124794006,1.9798701703548431
2016-10-27 10:00:00,3.1,2.5290333,2.447868436574936,2.253750801086426
2016-10-27 11:00:00,1.9,3.5654026999999995,3.2164798378944397,2.595110446214676
2016-10-27 12:00:00,0.3,2.8738636999999994,3.139291226863861,2.4136407673358917
2016-10-27 13:00:00,6.5,1.8681029,2.640286087989807,6.536009073257446
2016-10-27 14:00:00,7.2,6.677288700000003,6.705305814743042,7.805905222892761
2016-10-27 15:00:00,5.6,7.082091300000001,6.890578866004944,7.477778792381287
2016-10-27 16:00:00,6.7,5.633238599999999,5.171409487724304,5.954874157905579
2016-10-27 17:00:00,7.1,6.361351899999998,6.0902591943740845,6.18474268913269
2016-10-27 18:00:00,5.6,6.434850700000002,6.0939788818359375,5.73445987701416
2016-10-27 19:00:00,5.1,5.0199621,4.697695970535278,4.244892418384552
2016-10-27 20:00:00,3.0,4.561286100000004,4.235858470201492,4.042770266532898
2016-10-27 21:00:00,2.7,2.787438,2.5911273658275604,2.3801673352718353
