Local_Time,Real Data,AR,LSTM univariado,LSTM multivariado
2016-11-01 12:00:00,985.0,890.9728970000001,870.4242359995842,951.8582408428192
2016-11-01 13:00:00,822.0,789.6178479999996,801.6310858130456,888.6931763887407
2016-11-01 14:00:00,670.0,567.7646419999999,631.8890848755838,707.7656518220903
2016-11-01 15:00:00,667.0,456.53795800000006,479.5535739660263,556.7301474213599
2016-11-01 16:00:00,583.0,434.07015900000016,386.1275306642056,464.31544011831284
2016-11-01 17:00:00,319.0,391.478474,354.26675963401794,296.87352263927465
2016-11-02 08:00:00,382.0,325.0065980000001,409.68768459558487,169.00450113415718
2016-11-02 09:00:00,642.0,546.1632219999998,591.3703208565713,624.2128593921663
2016-11-02 10:00:00,858.0,773.894258,767.8513483405113,840.4509924054147
2016-11-02 11:00:00,1009.0,885.935719,903.0512338876724,964.627225637436
2016-11-02 12:00:00,964.0,918.79892,958.3076256513596,1023.1373746991161
2016-11-02 13:00:00,705.0,774.6751519999998,814.7156836986542,912.1950206756592
2016-11-02 14:00:00,483.0,519.6786420000002,596.8640174269676,656.1110047101976
2016-11-02 15:00:00,822.0,369.0818639999998,398.32467806339264,450.70177483558655
2016-11-02 16:00:00,658.0,590.8322700000001,480.8688323497772,551.6414888501166
2016-11-02 17:00:00,324.0,454.187625,439.4639487862587,380.35408449172974
2016-11-03 08:00:00,152.0,351.15443099999993,406.2357968091965,193.29390332102776
2016-11-03 09:00:00,451.0,371.69041,343.62260562181467,351.90084850788116
2016-11-03 10:00:00,507.0,657.0841860000003,665.1986761093141,654.7684800028802
2016-11-03 11:00:00,555.0,668.0473939999996,596.8216431140901,594.7067404389381
2016-11-03 12:00:00,974.0,636.9628099999999,634.0893836617471,644.8975672721864
2016-11-03 13:00:00,413.0,796.6352059999998,856.0933009386064,867.1327087283136
2016-11-03 14:00:00,354.0,375.031932,385.9131770730018,434.5815502405167
2016-11-03 15:00:00,385.0,431.69221300000015,395.6341969668865,413.30770272016525
2016-11-03 16:00:00,54.0,344.3692700000001,301.94984301924706,346.0498120188713
2016-11-03 17:00:00,77.0,72.54681399999998,106.7819144204259,149.69987210631373
2016-11-04 08:00:00,266.0,180.20685200000003,271.01627087593084,161.94912408292296
2016-11-04 09:00:00,417.0,385.90548600000005,461.2493816018105,454.6097440421581
2016-11-04 10:00:00,486.0,537.5111730000001,530.0621721744536,502.43951588869095
2016-11-04 11:00:00,512.0,610.0724120000002,557.3309417963028,544.5582879185677
2016-11-04 12:00:00,274.0,590.3117140000003,524.8386208415031,531.8105262517929
2016-11-04 13:00:00,162.0,304.4049639999999,347.4759702384472,374.94891354441637
2016-11-04 14:00:00,246.0,232.547567,250.44429737329486,305.57840435206884
2016-11-04 15:00:00,503.0,282.460998,213.48159432411202,286.870235145092
2016-11-04 16:00:00,278.0,367.956275,275.7328232675791,347.3702862560749
2016-11-04 17:00:00,238.0,192.47183500000008,227.9922425150872,160.12028399109843
2016-11-05 08:00:00,104.0,280.32473999999996,336.6024265885353,161.03165546059608
2016-11-05 09:00:00,247.0,265.407343,256.6097239255905,240.78442886471748
2016-11-05 10:00:00,297.0,415.45311499999985,414.4096866548061,381.6466808915138
2016-11-05 11:00:00,463.0,410.186865,417.87700617313385,388.4872906804085
2016-11-05 12:00:00,665.0,449.30809199999993,519.2729814648628,509.65940815210337
2016-11-05 13:00:00,555.0,511.034634,589.2587275505066,584.1128025054933
2016-11-05 14:00:00,411.0,423.324591,461.83067947626114,469.46057379245764
2016-11-05 15:00:00,509.0,373.765892,362.17025244235987,347.84435337781906
2016-11-05 16:00:00,208.0,391.360277,326.9193205535412,311.9744615554809
2016-11-05 17:00:00,183.0,177.236308,145.10547859966758,137.92934554815295
2016-11-06 08:00:00,241.0,250.650673,315.4667092561722,197.31332992017272
2016-11-06 09:00:00,217.0,309.42407099999997,400.0921689271927,361.75881153345114
2016-11-06 10:00:00,293.0,330.29373400000014,362.80025559663767,328.59040805697435
2016-11-06 11:00:00,365.0,403.391329,428.3629219830036,400.24799704551697
2016-11-06 12:00:00,558.0,430.94703499999986,456.89079862833023,420.617343634367
2016-11-06 13:00:00,580.0,511.00122000000016,564.6326330304147,531.6371440887451
2016-11-06 14:00:00,375.0,516.293456,525.3550263047218,514.8928875923157
2016-11-06 15:00:00,439.0,369.133756,382.37042552232737,393.26501244306564
2016-11-06 16:00:00,374.0,354.633456,375.6844208240509,373.2360272705555
2016-11-06 17:00:00,210.0,263.3725349999999,272.1482369750738,251.1737434715033
2016-11-07 08:00:00,146.0,212.703795,176.38784745335582,158.87422559410336
2016-11-07 09:00:00,423.0,207.329853,283.6525571644306,251.15084767341614
2016-11-07 10:00:00,230.0,445.896375,556.668780207634,506.7226308584213
2016-11-07 11:00:00,484.0,352.569001,345.3104557991028,342.7864863276482
2016-11-07 12:00:00,148.0,575.1769140000001,562.5932703018188,548.6766538619995
2016-11-07 13:00:00,213.0,273.114098,280.7445929646492,313.9652988612652
2016-11-07 14:00:00,272.0,314.286607,330.7646275758744,360.42715018987656
2016-11-07 15:00:00,227.0,305.18813799999987,308.5935093760491,340.8753976225853
2016-11-07 16:00:00,507.0,238.52617400000003,265.43654869496817,265.536027610302
2016-11-07 17:00:00,173.0,386.732594,361.5383787751198,303.70312517881393
2016-11-08 08:00:00,185.0,187.07948899999997,226.16333048045638,161.14361645281318
2016-11-08 09:00:00,359.0,282.096467,301.5964599549771,321.13713333010674
2016-11-08 10:00:00,692.0,376.4695059999999,437.293614178896,467.1104181408882
2016-11-08 11:00:00,429.0,598.4265280000002,677.62291097641,701.795621931553
2016-11-08 12:00:00,663.0,385.826791,431.6708881855011,444.7981841266155
2016-11-08 13:00:00,459.0,551.383618,600.1032422780992,630.2107311487199
2016-11-08 14:00:00,705.0,379.848703,404.70560929179186,452.0577888190746
2016-11-08 15:00:00,657.0,575.2306419999999,509.8757401704788,539.8604226708412
2016-11-08 16:00:00,654.0,511.58640999999994,456.71180492639536,442.78400138020515
2016-11-08 17:00:00,331.0,468.73158,497.5738800168037,307.35332331061363
2016-11-09 08:00:00,221.0,293.70103799999987,341.33525604009634,169.57846084237102
2016-11-09 09:00:00,503.0,336.32643499999995,323.1207044124603,349.6267364025116
2016-11-09 10:00:00,571.0,539.0673079999998,559.6676441431047,574.2662064433098
2016-11-09 11:00:00,797.0,516.571752,577.5215464830399,610.0687597990037
2016-11-09 12:00:00,772.0,674.9624560000002,765.6596107482911,768.7426477670671
2016-11-09 13:00:00,611.0,619.4216879999999,672.9930316805841,711.2938709259033
2016-11-09 14:00:00,824.0,561.2897490000003,561.916648209095,597.7790579795837
2016-11-09 15:00:00,343.0,711.112659,646.5929714441301,643.263890028
2016-11-09 16:00:00,261.0,307.03931,308.38570258021355,291.8801523149013
2016-11-09 17:00:00,231.0,261.09194900000006,273.7688386142254,184.01488204300412
2016-11-10 08:00:00,314.0,222.408865,212.9640737473965,145.76244232058528
2016-11-10 09:00:00,646.0,409.053665,449.4805456995964,432.8508221507072
2016-11-10 10:00:00,499.0,659.4518429999998,727.9437384605409,710.0512028336526
2016-11-10 11:00:00,568.0,557.8381749999999,543.9271336793901,545.5720340013504
2016-11-10 12:00:00,617.0,599.373,622.1878852248193,629.8479235768319
2016-11-10 13:00:00,812.0,608.8150779999999,575.7172928452493,619.3757128715516
2016-11-10 14:00:00,681.0,695.3461689999998,648.5012543797494,662.3006040453912
2016-11-10 15:00:00,159.0,515.861718,503.2981532812119,465.02860915660864
2016-11-10 16:00:00,88.0,136.426276,203.61348736286166,167.99987380206588
2016-11-10 17:00:00,48.0,142.276249,150.60730470716956,142.8904135525227
2016-11-11 08:00:00,198.0,160.68849499999996,196.8741370737553,141.59338367730382
2016-11-11 09:00:00,596.0,370.08130599999987,420.3969468474388,402.34951835870737
2016-11-11 10:00:00,626.0,634.370483,705.8766495585443,721.7675204873086
2016-11-11 11:00:00,624.0,632.5739059999999,643.9285696148874,662.3218271732331
2016-11-11 12:00:00,556.0,659.4250850000002,621.94385522604,658.0125969648362
2016-11-11 13:00:00,482.0,577.0420609999996,518.1516089439392,566.357174038887
2016-11-11 14:00:00,147.0,430.98774100000014,427.9808697104454,494.5751599669457
2016-11-11 15:00:00,107.0,102.992863,195.08243745565414,244.38295407593253
2016-11-11 16:00:00,24.0,70.339123,125.89575112611055,176.40176838636398
2016-11-11 17:00:00,21.0,75.57547,112.74326620996,117.35193137079479
2016-11-12 08:00:00,179.0,199.120844,229.9237629771233,167.00350190699103
2016-11-12 09:00:00,598.0,396.59928900000006,371.9422438144684,401.3264916539192
2016-11-12 10:00:00,1038.0,656.813434,677.071613252163,715.4349707961084
2016-11-12 11:00:00,1050.0,875.130433,915.2314387559892,983.7406306862832
2016-11-12 12:00:00,1103.0,844.3248140000001,834.7591653466226,906.0949181914333
2016-11-12 13:00:00,1081.0,809.772145,829.3361166119577,900.0795643329621
2016-11-12 14:00:00,1017.0,665.603992,742.1138094067575,719.1324713230133
2016-11-12 15:00:00,637.0,553.8244929999997,626.4232301712037,551.2397602200508
2016-11-12 16:00:00,312.0,312.82970300000017,315.3250178992748,258.5585106611252
2016-11-12 17:00:00,62.0,217.72145399999997,154.8712199404836,108.99394887685776
2016-11-13 08:00:00,387.0,218.385364,233.82486164569855,163.76152524352077
2016-11-13 09:00:00,669.0,597.973926,721.5675194859506,695.8747289776802
2016-11-13 10:00:00,817.0,809.1549000000001,823.8830677270889,786.0955404043199
2016-11-13 11:00:00,844.0,861.5495970000003,909.7081017494203,831.9941874742509
2016-11-13 12:00:00,1001.0,837.2671889999999,865.4135634303094,763.4029807448387
